page_id	title	creation	age	views	page_edits	editors	len	references	talks	talkers	links	linked	urls	ref_urls	ref_pubs
19376148	Stephen_Hawking	2001	19	1408755	9128	4411	191826	237	2087	941	889	1755	315	210	37
19386651	List_of_minor_planets:_191001–192000	2008	12	25	47	17	193966	0	9	9	105	93	2003	0	0
19389837	Relativistic_quantum_mechanics	2008	12	7879	296	80	85752	137	84	6	486	255	117	74	115
19394613	Kim_Kardashian	2006	14	1968639	6663	2641	114186	198	1697	741	312	840	272	194	4
19468510	United_States_House_of_Representatives	2002	19	468709	5700	3004	108197	106	435	208	1251	33190	122	63	11
19477293	Biology_of_depression	2008	12	7091	669	166	116693	166	44	17	160	26	56	9	154
19477573	Lady_Gaga_discography	2008	12	98631	9770	1558	131693	151	1888	390	227	135	235	137	1
19481110	Jim_Crow_laws	2001	19	1295044	3675	1787	68562	34	680	340	1281	3117	72	33	15
19541494	Cloud_computing	2007	14	364407	11311	4986	93595	120	1813	447	439	2376	162	97	27
19554533	Homo_erectus	2002	19	213287	4287	2063	104173	123	410	185	651	633	122	32	105
19568112	Golf	2001	19	180020	11664	5240	78989	56	661	314	388	11391	78	54	3
19572217	Influenza	2002	19	231606	5672	2362	102683	279	942	289	507	2511	131	97	221
19579348	List_of_jails_and_prisons_on_the_National_Register_of_Historic_Places	2008	12	684	48	24	6064	0	5	5	62	30380	0	0	0
19593167	Heat	2001	19	77337	4334	1861	71650	6	2940	193	244	1359	30	2	3
19614294	Rowan_Atkinson	2002	18	918242	5887	3194	57435	69	298	177	364	620	118	64	3
19631310	Lorene_Scafaria	2008	12	1096655	198	118	15289	13	55	27	51	77	31	13	1
19644137	Mobile_phone	2001	19	293354	10090	5002	76455	90	1146	609	630	4498	109	81	15
19654373	Poop	2002	19	52978	2794	1543	900	0	1305	750	8	3	0	0	0
19666611	War_in_Afghanistan_(2001–present)	2001	19	511333	13879	5006	251232	288	2672	711	2519	6899	437	250	33
19672919	Ewan_McGregor	2002	18	1084664	4822	2602	52278	67	181	93	582	1369	121	65	1
19682699	Chinese_New_Year	2001	19	97509	9624	4772	158568	122	742	332	587	1575	160	117	2
19698503	Anti-Zionism	2002	18	157182	4907	1502	87383	80	2826	401	482	1640	140	65	22
19706670	I_Am..._Sasha_Fierce	2008	12	51727	10065	2761	158332	255	453	128	510	360	312	242	0
19718382	List_of_foreign_football_players_in_Cypriot_First_Division	2008	12	1636	1153	120	184497	0	6	6	2287	188	1	0	0
19753079	2010_United_States_House_of_Representatives_elections	2008	12	54474	4210	898	297577	109	202	50	2026	1083	133	108	0
19767582	19_Kids_and_Counting	2008	12	519618	11322	3911	64098	100	769	180	199	193	115	96	3
19773328	Mollusca	2001	19	138119	3411	1673	88689	72	229	117	522	37124	115	29	52
19792942	Americans	2008	12	129306	3990	1586	157838	205	1152	235	1235	16796	249	189	40
19800325	Joe_the_Plumber	2008	12	12476	3019	944	70212	59	3681	407	295	72	102	57	0
19824365	List_of_action_films_of_the_2000s	2008	12	10372	813	278	134238	403	27	12	1513	13	415	399	0
19824395	List_of_action_films_of_the_1990s	2008	12	11579	534	204	126572	352	4	4	1436	20	354	350	1
19827221	Arthropod	2001	20	248698	3902	1947	104552	108	330	122	658	188235	158	69	71
19828134	Plant	2001	20	237925	3922	1699	111179	96	951	365	1130	70479	127	45	59
19834909	List_of_Serbs	2008	12	3269	841	102	199848	119	36	15	2775	92	152	111	14
19843588	List_of_Canadian_actors	2008	12	10870	2091	625	50845	0	9	7	2532	336	1	0	0
19848420	List_of_iCarly_characters	2008	12	107101	11351	3479	85822	4	188	67	202	84	9	4	0
19851291	Canadians	2008	12	67112	2998	943	90480	48	326	63	755	24317	153	46	4
19852895	Introduction_to_evolution	2006	14	14759	3248	600	81830	126	2235	160	512	359	78	63	65
19867399	List_of_performers_on_Top_of_the_Pops	2006	14	9777	1376	451	130293	64	13	8	3073	157	65	64	0
19872429	Irish_language	2001	19	203014	6232	2501	116413	55	1051	330	676	12208	116	43	7
19882489	List_of_2009_albums	2008	12	8540	1261	382	319984	807	50	20	2256	42	823	807	0
19908980	List_of_presidents_of_the_United_States	2003	18	1377873	6937	2818	39527	5	3536	828	582	4032	6	5	0
19909212	List_of_courthouses_in_the_United_States	2008	12	1641	825	85	248101	18	49	15	2433	56	25	15	1
19911183	2009_in_heavy_metal_music	2008	12	2296	2412	347	207636	480	68	27	1039	77	499	480	0
19936286	Bill_Mallon	2008	12	1038	88	35	8433	3	7	7	33	57756	18	2	0
19980263	Margot_Robbie	2008	12	1000798	2712	851	90980	122	295	101	366	517	247	121	0
19985174	Dutch_language	2001	19	252881	5799	2391	161168	294	1371	306	688	13588	189	158	20
20024623	Milkha_Singh	2006	14	1566635	1993	1003	37834	35	94	44	354	329	72	32	0
20060945	Newspaper_endorsements_for_Barack_Obama_in_the_2008_United_States_presidential_election	2008	12	77	290	94	262261	660	19	12	464	3	743	656	1
20082093	Presidency_of_Barack_Obama	2008	12	81880	5349	1528	292014	514	2259	317	1530	1684	526	488	29
20083528	Timeline_of_the_Mexican_drug_war	2008	12	12075	968	339	199952	406	58	26	508	325	436	402	0
20102947	2012_United_States_presidential_election	2008	12	429527	11196	2940	142832	130	4316	648	1190	3650	173	128	2
20118104	Alessandro_Del_Piero	2002	18	218984	6204	2547	195718	364	219	83	936	1027	385	349	10
20167373	List_of_Major_League_Baseball_players_(Sa–Se)	2008	12	150	119	29	168811	543	4	4	683	5	535	534	0
20167772	List_of_Major_League_Baseball_players_(Sf–So)	2008	12	125	160	40	191521	603	7	5	771	5	599	598	0
20168094	List_of_Major_League_Baseball_players_(Sp–Sz)	2008	12	152	123	25	185041	589	4	4	734	5	583	582	0
20184453	List_of_birds_by_common_name	2008	12	60531	1268	297	272839	0	39	17	10978	6	1	0	0
20246201	2012_Republican_Party_presidential_primaries	2008	12	29515	9429	1691	150561	97	3948	373	616	515	114	94	0
20308698	List_of_people_killed_for_being_transgender	2008	12	35761	2146	706	67373	422	779	155	443	586	443	415	7
20331466	List_of_concept_albums	2008	12	25816	4640	1585	177423	570	108	35	1173	32	619	557	8
20378103	World_Register_of_Marine_Species	2008	12	3775	110	64	9338	9	8	6	25	81883	12	6	3
20384560	2009_Pacific_typhoon_season	2008	12	4451	5048	636	197609	227	2306	79	186	168	127	103	0
20395872	Oprah_Winfrey	2002	18	628705	8358	3671	145833	182	2047	864	1617	3060	258	178	13
20434298	Ryan_Mason	2008	12	947861	1091	412	36899	71	37	16	145	128	88	59	1
20518076	United_States_Navy	2001	19	447983	6662	2818	133139	106	347	161	1448	32695	141	99	12
20537000	Call_of_Duty:_Modern_Warfare_2	2008	12	112402	5855	2403	110536	148	1904	531	275	318	161	140	1
20552997	List_of_awards_and_nominations_received_by_Taylor_Swift	2008	12	96589	6669	1815	289573	334	81	27	573	44	492	323	4
20556798	Myocardial_infarction	2002	18	301016	5122	2016	125495	136	726	194	503	5009	82	29	110
20556903	Higgs_boson	2003	18	214108	6306	2393	201336	165	2032	466	601	634	272	95	62
20559588	Morpheein	2008	12	570	123	38	79234	147	3	3	61	34	97	5	145
20587985	List_of_Korean_inventions_and_discoveries	2008	12	11135	977	224	164854	383	46	21	535	92	379	349	137
20596309	List_of_Intervention_episodes	2008	12	31376	1244	374	304845	27	23	12	168	5	42	27	0
20598355	Human_penis_size	2003	17	563843	4742	2243	63561	77	1930	747	579	165	69	42	48
20611030	Ejaculation	2003	18	372878	2863	1449	34802	45	2858	548	336	529	44	22	37
20611504	Russian_Empire	2002	19	372880	4738	2222	126337	27	322	148	1037	23283	56	12	20
20617631	Barack_Obama_citizenship_conspiracy_theories	2008	12	46140	6420	1631	210562	242	7401	670	776	570	305	229	5
20646122	Webserver_directory_index	2004	17	1038660	374	267	7147	1	24	19	22	24	14	1	0
20647050	Temperature	2001	19	154406	4410	2129	99753	19	1199	191	2069	4845	61	13	8
20647767	Jennifer_Connelly	2002	19	960240	3047	1270	82155	130	153	78	467	573	152	114	23
20650188	Bernie_Madoff	2008	12	1518767	5478	1900	134990	188	1708	411	394	400	259	170	15
20656228	Maize	2001	19	242188	6005	2922	113094	93	1583	512	847	5627	173	58	40
20663625	Ancient_Carthage	2007	14	208563	1251	532	191885	143	140	42	943	1472	164	125	121
20715044	Game_of_Thrones	2008	12	1471372	8961	3117	319400	371	1333	313	1477	2642	572	363	5
20748870	List_of_members_of_the_United_States_House_of_Representatives_who_served_a_single_term	2008	12	1914	3806	378	290172	0	24	14	4212	594	0	0	0
20771136	Index_of_Chile-related_articles	2008	12	523	253	93	76130	0	10	7	2890	133	0	0	0
20836075	History_of_Palestine	2008	12	445222	1693	390	328294	121	303	97	966	329	272	109	42
20842611	List_of_awards_and_nominations_received_by_Siti_Nurhaliza	2008	12	2636	727	123	219022	373	6	4	168	52	391	368	4
20855562	Gaza_War_(2008–2009)	2008	12	51700	15600	2040	328844	387	25179	979	813	494	521	366	15
20869694	Atrial_fibrillation	2003	17	251199	2631	736	151339	138	322	68	446	529	88	33	123
20878980	C.D._Guadalajara	2004	17	72235	13565	4702	83222	71	112	65	516	1406	95	69	0
20882124	List_of_American_films_of_2009	2008	12	24484	698	229	166773	2	3	3	4419	168	3	2	0
20896480	Stefan_Molyneux	2008	12	63946	4055	1066	54333	52	3170	375	401	243	91	49	5
20913246	Scarlett_Johansson	2003	17	2159818	9883	3824	182167	288	1645	381	929	1527	334	283	5
20913302	Robert_De_Niro	2001	19	1103239	7778	3955	168806	87	383	187	1215	2509	292	83	3
20914352	Deaths_in_January_2009	2009	12	1402	920	286	150164	428	24	16	960	312	489	427	0
20920331	List_of_municipalities_in_Pennsylvania	2009	12	11284	923	88	262320	3	50	17	2766	87	4	3	0
20949091	Jennifer_Garner	2003	18	1080318	4152	2007	85142	127	202	97	415	636	197	122	0
20989220	List_of_Premier_League_hat-tricks	2009	12	37358	1071	209	170325	346	84	45	446	165	361	344	0
21001346	Surgical_Outcomes_Analysis_and_Research	2009	12	149	247	48	57645	117	5	2	25	8	22	11	109
21006885	Comparison_of_North_American_ski_resorts	2009	12	3275	397	157	151467	428	35	24	794	8	567	425	0
21011855	List_of_Dance_Dance_Revolution_songs	2009	12	15256	369	169	286472	0	20	13	1049	59	1	0	0
21013155	List_of_Supernatural_characters	2009	12	101220	3855	1221	424357	15	96	35	434	172	12	10	1
21031297	Doctor_of_Philosophy	2001	19	284172	4689	2448	124933	86	397	155	288	12319	132	65	24
21037187	Australian_knights_and_dames	2009	12	3819	866	118	197996	1	39	14	760	12	878	1	0
21068988	Bachelor_of_Science	2002	18	206459	1293	883	22096	15	72	47	200	13600	21	15	1
21073732	Mexican–American_War	2002	19	277760	9121	3972	191064	90	1527	361	1500	5332	123	56	33
21084259	List_of_minor_planets:_117001–118000	2005	15	66	59	18	188495	0	10	10	103	128	2003	0	0
21114902	List_of_UFC_bonus_award_recipients	2009	12	28353	1708	301	220473	424	11	10	1720	688	476	423	0
21125577	Alasdair_Óg_of_Islay	2009	12	311	175	57	157044	226	12	7	267	23	140	127	111
21154965	List_of_lead_vocalists	2009	12	3981	1945	566	97720	25	19	8	2819	8	44	25	5
21155187	Ambient_ionization	2009	12	866	116	47	62463	106	2	1	98	41	49	7	100
21205494	List_of_windmills_in_Norfolk	2009	12	940	175	39	184941	13	8	4	626	382	1286	5	7
21248534	Timeline_of_the_Barack_Obama_presidency_(2009)	2009	12	3871	1142	247	169072	376	89	26	956	204	429	372	0
21293206	2014_United_States_Senate_elections	2009	12	55936	3585	819	341610	336	108	57	873	592	337	321	0
21306651	Stem_cell_marker	2009	12	1088	82	41	49367	126	1	1	74	6	21	14	124
21320889	Encyclopedia_Dramatica	2004	16	53015	3475	1068	55434	35	4972	870	168	94	72	34	3
21343583	Josh_Duggar	2009	12	992594	1548	595	64551	77	484	74	102	30	98	75	1
21347693	Watt	2002	19	153160	2735	1428	28198	24	342	116	165	20052	27	19	4
21376046	Wehrmacht	2001	20	234972	4012	1474	105984	146	435	160	684	6302	87	61	111
21377251	2016_United_States_presidential_election	2009	12	711573	17349	3428	387753	609	9383	1219	1872	5088	687	587	28
21378419	Bengali_language	2001	19	257766	4812	1920	96938	65	611	176	943	15447	97	49	3
21402710	The_Game_(mind_game)	2007	14	252731	1940	918	11042	15	1524	563	41	42	16	15	1
21415274	Tyron_Woodley	2009	12	860100	2318	1122	55292	67	18	13	153	122	105	66	0
21456938	Glee_(TV_series)	2009	12	341489	8470	4096	193336	234	518	188	861	2341	255	226	2
21466444	Drake_(musician)	2005	16	1034431	8780	2486	204918	374	1573	678	1087	2537	497	355	3
21481404	Haplogroup_R1a	2005	15	39893	4239	672	143404	140	2337	192	324	136	124	49	100
21491340	Olivia_Wilde	2005	16	859141	4061	1834	46626	71	133	78	217	465	101	67	1
21492751	Nelson_Mandela	2001	19	1125446	10712	3886	198389	118	2566	929	1114	4162	170	80	31
21499093	List_of_German_inventions_and_discoveries	2009	12	19124	784	192	204983	576	164	52	1395	104	457	353	232
21501970	History_of_evolutionary_thought	2004	16	33461	2263	549	142118	237	506	107	1156	722	117	57	111
21504235	Actor	2001	19	122816	4039	2224	44543	20	259	122	337	16034	42	15	5
21538638	2012_phenomenon	2009	12	93067	5484	1523	137468	206	3274	547	936	749	165	142	65
21552009	Aisha	2001	19	230921	6037	2022	61685	158	2195	349	292	376	65	36	46
21554680	Film_director	2001	19	95314	3535	1783	35213	56	195	99	305	13355	59	52	3
21558699	List_of_sounding_rockets	2009	12	1962	536	78	123460	598	46	9	244	212	537	536	1
21608428	History_of_Notre_Dame_Fighting_Irish_football	2009	12	756	67	41	202718	510	5	4	461	180	505	498	1
21731590	RNA-Seq	2009	12	43271	562	213	98870	129	36	19	164	147	50	12	120
21772870	List_of_mammals_of_South_America	2009	12	7448	1041	91	160413	12	17	10	2045	68	27	8	11
21780446	Species	2001	19	200442	3384	1677	91464	132	388	134	312	64336	94	56	93
21786641	UNESCO	2001	19	238053	3332	1758	138760	138	241	105	894	16151	215	133	4
21789178	River_mouth	2009	12	14138	313	186	3290	3	11	8	83	25691	7	2	2
21817421	List_of_Major_League_Baseball_players_(Ra–Ri)	2009	12	151	111	27	157614	504	4	4	652	4	500	499	0
21817679	List_of_Major_League_Baseball_players_(Rj–Rz)	2009	12	123	99	26	139085	439	4	4	571	4	436	435	0
21824714	List_of_municipalities_of_Brazil	2009	12	1607	198	85	165367	1	5	4	5586	5	1	1	0
21857752	Water_on_Mars	2009	12	59942	2493	675	247334	350	386	53	1043	982	488	202	193
21868967	Morgellons	2005	16	148509	4389	1084	26032	46	4696	472	334	33	40	31	15
21881809	Kylie_Jenner	2009	12	1260817	3599	1457	91319	159	350	208	194	271	222	154	0
21883824	Arizona	2001	19	367986	9300	4491	143444	102	392	214	1537	19800	153	88	9
21883857	Indiana	2001	19	244700	7639	3444	146656	161	359	156	1162	21229	167	129	15
21904332	South_American_land_mammal_age	2009	12	1163	390	42	317841	0	14	8	531	214	492	0	0
21937237	List_of_athletes_from_Maryland_A_–_M	2009	12	1338	208	80	126635	409	17	13	540	5	414	408	0
22042583	MetroLyrics	2009	12	9237	284	131	4129	7	24	16	170	21982	11	7	0
22101487	Variety_(magazine)	2003	18	42070	840	382	54866	80	29	24	148	31868	84	59	3
22134442	Charlie_Baker	2009	12	74454	1611	485	343093	604	68	41	947	437	656	603	1
22207890	1999_in_British_television	2009	12	2843	1371	236	182900	373	7	6	928	65	372	370	1
22212156	Yadav	2004	17	87634	6411	1470	45622	58	2519	327	270	477	38	35	17
22228064	Parkinson's_disease	2001	19	505554	7538	2227	154116	164	1865	475	738	3791	134	44	125
22234838	The_Zeitgeist_Movement	2009	12	8957	3712	769	6718	7	2898	304	64	85	15	6	2
22266670	List_of_Law_&_Order:_Special_Victims_Unit_characters	2009	12	142744	3236	813	294181	64	188	45	508	130	32	28	1
22344335	List_of_baritones_in_non-classical_music	2009	12	29414	1787	544	319257	808	119	36	981	9	1041	802	19
22407180	Tig_Notaro	2005	15	884022	679	236	43029	85	110	65	178	219	104	82	1
22425760	Swimming_(sport)	2009	12	99451	3016	1657	55320	49	115	67	372	17771	49	43	2
22494945	List_of_local_administrative_units_of_Romania	2009	12	281	145	27	77336	0	8	5	3377	4	0	0	0
22531284	List_of_aircraft_accidents_at_Eglin_Air_Force_Base	2009	12	1524	1068	130	283355	230	14	8	703	15	218	202	2
22555940	2009_swine_flu_pandemic	2009	12	190066	9034	2568	163983	214	6795	1133	501	498	235	169	44
22570683	Nicki_Minaj	2007	14	1090247	9413	2176	208871	368	2601	864	708	2670	503	359	0
22589533	List_of_foreign_football_players_in_Serbia	2009	12	1911	5285	134	320642	0	114	6	1659	132	41	0	0
22632363	Rob_Gronkowski	2009	12	285521	5236	2133	175058	345	117	63	1086	1050	409	341	7
22669240	List_of_foreign_footballers_in_top_leagues_of_former_Yugoslavia	2009	12	1243	5657	105	241411	0	371	8	1980	3	38	0	0
22706403	Sutton_Hoo_helmet	2009	12	50168	1520	183	272570	298	60	20	688	376	176	129	134
22735404	Modern_Family	2009	12	914375	4736	2335	127795	173	123	63	709	1581	219	172	0
22745860	Roger_Federer_career_statistics	2009	12	79646	9193	1601	363288	36	134	36	1158	50	58	35	0
22754875	Tea_Party_movement	2009	12	117267	7854	1785	177129	244	11146	828	813	1196	303	224	21
22762978	List_of_mammals_described_in_the_21st_century	2009	12	929	510	83	262706	167	7	5	366	2	213	15	112
22782655	Shoaling_and_schooling	2009	12	27752	592	185	106394	127	42	15	533	1014	156	38	108
22793628	List_of_artists_who_have_covered_Bob_Dylan_songs	2009	12	15485	1868	323	210228	470	61	16	1032	413	502	460	0
22796450	List_of_Germany_international_footballers_(1–4_caps)	2009	12	778	159	45	164505	5	8	7	819	200	1010	4	0
22821825	List_of_Question_Time_episodes	2009	12	5160	2455	352	348959	114	33	17	2043	5	852	112	1
22825058	Rafael_Nadal_career_statistics	2009	12	113608	7862	1438	332127	18	42	25	973	41	75	18	0
22871454	List_of_Italian_football_transfers_summer_2009_(July)	2009	12	52	1102	115	210376	344	104	9	783	102	348	342	0
22965242	Romelu_Lukaku	2009	12	1134035	5909	2452	101270	173	170	82	726	925	237	161	0
22978538	List_of_Major_League_Baseball_players_(Pa–Pg)	2009	12	114	93	25	138975	447	5	5	576	4	440	439	0
22978636	List_of_Major_League_Baseball_players_(Ph–Pz)	2009	12	141	88	21	121354	386	5	5	521	4	380	379	0
23034195	National_Register_of_Historic_Places_listings_in_the_United_States_Minor_Outlying_Islands	2009	12	289	13	10	1954	0	5	3	83	30381	3	0	0
23042123	Air_France_Flight_447	2009	12	156834	8231	2611	199914	233	3037	442	361	281	261	218	8
23044853	List_of_ninja_video_games	2009	12	10768	544	206	142257	377	11	8	659	23	398	377	0
23045350	Taarak_Mehta_Ka_Ooltah_Chashmah	2008	12	611915	10293	3995	60244	47	92	52	145	220	83	46	0
23060411	List_of_windmills_in_Suffolk	2009	12	973	97	29	108210	20	9	7	605	521	726	9	6
23125724	Outline_of_Islam	2005	15	6488	427	108	55949	2	12	8	3855	270	49	0	1
23168160	List_of_paper_mills	2009	12	17265	775	430	119789	361	9	8	549	261	369	360	0
23198975	Canelo_Álvarez	2009	12	2236511	4857	1871	153200	199	58	32	364	248	265	197	3
23204153	List_of_ASTM_International_standards	2009	12	25274	349	220	356979	7	7	7	110	44	14	7	2
23241092	List_of_iOS_and_iPadOS_devices	2009	12	67477	7023	1969	408571	302	242	121	977	78	346	299	0
23243880	Lance_Armstrong	2002	18	358749	10860	5161	152731	199	2566	614	884	1113	252	194	4
